0.000000,0.000000.1,0.000000.2,0.000000.3,417.521250,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.035568
1.1101859702760728,0.014923,0.015369,0.0,416.466265,0.203247,0.135808,0.000309,0.000516,0.066485,0.039207
1.1209172450814435,0.017442,0.014736,0.0,416.459737,0.199242,0.151816,0.000202,0.000611,0.063921,0.039207
1.13524801843191,0.015925,0.01459,0.0,416.449283,0.191956,0.163826,0.00011,0.000744,0.060566,0.039263
1.1498752710216913,0.017027,0.015217,0.0,416.441385,0.18147,0.175259,7.5e-05,0.000835,0.058216,0.039263
1.1628503063708988,0.015464,0.015539,0.0,416.425857,0.170526,0.187894,8.7e-05,0.000895,0.056557,0.039362
1.173470489909987,0.014274,0.016258,0.0,416.411524,0.159137,0.195833,7.4e-05,0.000942,0.055663,0.039362
1.1825148756783008,0.017379,0.01729,0.0,416.37988,0.143854,0.201727,5e-05,0.001092,0.056283,0.039174
1.1916597388976475,0.015407,0.018263,0.0,416.355119,0.120122,0.206581,4.8e-05,0.001324,0.057253,0.039174
1.2009531955304933,0.027061,0.019385,0.0,416.332697,0.099408,0.213476,7e-05,0.001388,0.057862,0.039396
1.2100973511621567,0.017774,0.020662,0.0,416.306092,0.086774,0.215484,9.7e-05,0.001479,0.058595,0.039396
1.220131652099448,0.017966,0.020971,0.0,416.284665,0.082573,0.217754,0.00016,0.00176,0.057222,0.039426
1.2294633184671935,0.018217,0.020803,0.0,416.260041,0.089186,0.212632,0.000235,0.002201,0.054782,0.039426
1.238773049616756,0.01579,0.019998,0.0,416.214911,0.108174,0.201706,0.000392,0.002793,0.052182,0.03916
1.248204485847851,0.014944,0.019078,0.0,416.192326,0.138982,0.190225,0.000471,0.003531,0.049468,0.03916
1.2574972348930133,0.014588,0.018109,0.0,416.151348,0.177287,0.178123,0.000612,0.004,0.047078,0.039138
1.2662331124313957,0.012486,0.017087,0.0,416.116139,0.216094,0.168449,0.000729,0.004137,0.045586,0.039138
1.2752562705692099,0.011927,0.015802,0.0,416.080958,0.249661,0.163953,0.000876,0.003839,0.044913,0.038965
1.2841110228383914,0.012196,0.014601,0.0,416.04356,0.269742,0.154253,0.001071,0.003178,0.04423,0.038965
1.2932374887779716,0.013057,0.013952,0.0,416.012102,0.272074,0.142806,0.001236,0.002311,0.0431,0.038713
1.3025981662407335,0.009797,0.013403,0.0,415.968049,0.258502,0.133529,0.001561,0.001455,0.041115,0.038713
1.3115399517949649,0.009629,0.013224,0.0,415.923549,0.236542,0.12333,0.001851,0.000823,0.038356,0.038533
1.3203777219597466,0.010294,0.013446,0.0,415.8795,0.213894,0.113678,0.002092,0.000462,0.035233,0.038533
1.3297992519632749,0.010056,0.01418,0.0,415.844443,0.185625,0.106131,0.002309,0.000336,0.031254,0.038375
1.341221132347575,0.009956,0.014849,0.0,415.81438,0.158465,0.100765,0.002232,0.000299,0.027374,0.038375
1.3521073688555947,0.01033,0.015938,0.0,415.779905,0.139261,0.093614,0.002018,0.000219,0.024253,0.038195
1.3617680634960885,0.009489,0.016866,0.0,415.749152,0.125902,0.088579,0.001454,0.000139,0.021648,0.038195
1.3730279063009059,0.008584,0.017556,0.0,415.716283,0.114932,0.083513,0.001033,7.7e-05,0.019833,0.038046
1.3836042194036275,0.007471,0.018129,0.0,415.681755,0.10755,0.078083,0.000697,6.9e-05,0.01855,0.038046
1.3935189380224366,0.00827,0.018127,0.0,415.649209,0.100527,0.074827,0.000392,7.3e-05,0.017353,0.03786
1.4030600503444475,0.007475,0.01823,0.0,415.598688,0.093901,0.072584,0.000283,7.9e-05,0.016141,0.03786
1.4120796705438448,0.01382,0.018289,0.0,415.564017,0.085325,0.0726,0.000276,3.7e-05,0.015183,0.03776
1.421306613934458,0.009172,0.01894,0.0,415.525166,0.074317,0.072549,0.000283,3.4e-05,0.014049,0.03776
1.4302993458018884,0.007511,0.019853,0.0,415.484158,0.060089,0.071184,0.000294,6.8e-05,0.012559,0.037688
1.438983569439388,0.022212,0.021415,0.0,415.461985,0.044733,0.070196,0.000288,0.000171,0.011149,0.037688
1.4480994215637182,0.021817,0.023137,0.0,415.445907,0.03558,0.071047,0.000281,0.000279,0.009631,0.037673
1.457002289795366,0.010283,0.025217,0.0,415.411768,0.032786,0.075117,0.000296,0.000494,0.008126,0.037673
1.4657968971114648,0.010627,0.026258,0.0,415.378623,0.034894,0.080975,0.000444,0.000618,0.006869,0.037605
1.4742801658468987,0.011285,0.026894,0.0,415.356198,0.040345,0.088131,0.000601,0.00075,0.006157,0.037605
1.48370028067506,0.011823,0.027434,0.0,415.333353,0.047504,0.095874,0.000805,0.000751,0.005899,0.037604
1.4931642659395885,0.013596,0.027429,0.0,415.304806,0.05687,0.100747,0.001125,0.000696,0.006355,0.037604
1.5024584301601174,0.012691,0.028074,0.0,415.282821,0.071008,0.101059,0.001479,0.000712,0.0071,0.037518
1.511289124448066,0.014422,0.029163,0.0,415.258636,0.088535,0.099325,0.001686,0.00066,0.008477,0.037518
